token_id,display_name,sampled_at_ms,fetch_status,fetch_error_message,five_hour_utilization,five_hour_resets_at,seven_day_utilization,seven_day_resets_at
tok-00000000,prod-token-1,1779174000000,ok,,45.6,2026-05-19T09:00:00Z,61.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779177600000,ok,,54.6,2026-05-19T09:00:00Z,62.7,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779181200000,ok,,11.2,2026-05-19T14:00:00Z,63.7,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779184800000,ok,,17.0,2026-05-19T14:00:00Z,64.4,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779188400000,ok,,27.0,2026-05-19T14:00:00Z,65.8,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779192000000,ok,,35.8,2026-05-19T14:00:00Z,67.1,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779195600000,ok,,41.8,2026-05-19T14:00:00Z,67.5,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779199200000,ok,,6.1,2026-05-19T19:00:00Z,68.2,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779202800000,ok,,12.7,2026-05-19T19:00:00Z,69.3,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779206400000,ok,,17.2,2026-05-19T19:00:00Z,69.9,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779210000000,ok,,27.8,2026-05-19T19:00:00Z,71.3,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779213600000,ok,,31.5,2026-05-19T19:00:00Z,72.2,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779217200000,ok,,9.0,2026-05-20T00:00:00Z,73.1,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779220800000,ok,,14.2,2026-05-20T00:00:00Z,74.1,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779224400000,ok,,27.2,2026-05-20T00:00:00Z,75.2,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779228000000,ok,,37.8,2026-05-20T00:00:00Z,76.8,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779231600000,ok,,49.3,2026-05-20T00:00:00Z,77.7,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779235200000,ok,,3.1,2026-05-20T05:00:00Z,78.5,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779238800000,ok,,14.4,2026-05-20T05:00:00Z,80.1,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779242400000,ok,,27.8,2026-05-20T05:00:00Z,81.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779246000000,ok,,39.1,2026-05-20T05:00:00Z,82.2,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779249600000,ok,,48.7,2026-05-20T05:00:00Z,82.8,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779253200000,ok,,5.4,2026-05-20T10:00:00Z,83.7,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779256800000,ok,,8.7,2026-05-20T10:00:00Z,84.5,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779260400000,ok,,19.2,2026-05-20T10:00:00Z,85.5,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779264000000,ok,,24.0,2026-05-20T10:00:00Z,86.5,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779267600000,ok,,28.4,2026-05-20T10:00:00Z,87.7,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779271200000,ok,,3.3,2026-05-20T15:00:00Z,88.6,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779274800000,ok,,12.5,2026-05-20T15:00:00Z,88.9,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779278400000,ok,,22.6,2026-05-20T15:00:00Z,89.4,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779282000000,ok,,30.7,2026-05-20T15:00:00Z,89.8,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779285600000,ok,,37.8,2026-05-20T15:00:00Z,90.4,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779289200000,ok,,6.6,2026-05-20T20:00:00Z,91.9,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779292800000,ok,,13.8,2026-05-20T20:00:00Z,93.3,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779296400000,ok,,25.9,2026-05-20T20:00:00Z,94.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779300000000,ok,,29.8,2026-05-20T20:00:00Z,94.3,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779303600000,ok,,38.8,2026-05-20T20:00:00Z,96.1,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779307200000,ok,,6.8,2026-05-21T01:00:00Z,97.4,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779310800000,ok,,18.4,2026-05-21T01:00:00Z,98.6,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779314400000,ok,,29.7,2026-05-21T01:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779318000000,ok,,34.9,2026-05-21T01:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779321600000,ok,,39.6,2026-05-21T01:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779325200000,ok,,10.4,2026-05-21T06:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779328800000,ok,,15.8,2026-05-21T06:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779332400000,ok,,27.2,2026-05-21T06:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779336000000,ok,,36.9,2026-05-21T06:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779339600000,ok,,41.1,2026-05-21T06:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779343200000,ok,,13.6,2026-05-21T11:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779346800000,ok,,16.9,2026-05-21T11:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779350400000,ok,,27.3,2026-05-21T11:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779354000000,ok,,34.7,2026-05-21T11:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779357600000,ok,,38.5,2026-05-21T11:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779361200000,ok,,9.9,2026-05-21T16:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779364800000,ok,,21.4,2026-05-21T16:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779368400000,ok,,31.0,2026-05-21T16:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779372000000,ok,,44.8,2026-05-21T16:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779375600000,ok,,51.6,2026-05-21T16:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779379200000,ok,,7.1,2026-05-21T21:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779382800000,ok,,13.8,2026-05-21T21:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779386400000,ok,,25.9,2026-05-21T21:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779390000000,ok,,39.4,2026-05-21T21:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779393600000,ok,,51.6,2026-05-21T21:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779397200000,ok,,7.8,2026-05-22T02:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779400800000,ok,,21.4,2026-05-22T02:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779404400000,ok,,33.3,2026-05-22T02:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779408000000,ok,,41.6,2026-05-22T02:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779411600000,ok,,52.7,2026-05-22T02:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779415200000,ok,,12.4,2026-05-22T07:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779418800000,ok,,16.3,2026-05-22T07:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779422400000,ok,,22.0,2026-05-22T07:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779426000000,ok,,31.7,2026-05-22T07:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779429600000,ok,,35.0,2026-05-22T07:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779433200000,ok,,5.0,2026-05-22T12:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779436800000,ok,,16.8,2026-05-22T12:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779440400000,ok,,29.5,2026-05-22T12:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779444000000,ok,,35.5,2026-05-22T12:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779447600000,ok,,48.9,2026-05-22T12:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779451200000,ok,,10.9,2026-05-22T17:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779454800000,ok,,22.3,2026-05-22T17:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779458400000,ok,,32.4,2026-05-22T17:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779462000000,ok,,44.1,2026-05-22T17:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779465600000,ok,,49.5,2026-05-22T17:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779469200000,ok,,6.4,2026-05-22T22:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779472800000,ok,,14.6,2026-05-22T22:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779476400000,ok,,22.3,2026-05-22T22:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779480000000,ok,,28.9,2026-05-22T22:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779483600000,ok,,34.9,2026-05-22T22:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779487200000,ok,,4.3,2026-05-23T03:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779490800000,ok,,8.6,2026-05-23T03:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779494400000,ok,,20.0,2026-05-23T03:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779498000000,ok,,25.4,2026-05-23T03:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779501600000,ok,,36.4,2026-05-23T03:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779505200000,ok,,8.8,2026-05-23T08:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779508800000,ok,,12.9,2026-05-23T08:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779512400000,ok,,18.4,2026-05-23T08:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779516000000,ok,,21.5,2026-05-23T08:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779519600000,ok,,27.6,2026-05-23T08:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779523200000,ok,,9.1,2026-05-23T13:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779526800000,ok,,13.5,2026-05-23T13:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779530400000,ok,,21.9,2026-05-23T13:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779534000000,ok,,31.2,2026-05-23T13:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779537600000,ok,,39.0,2026-05-23T13:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779541200000,ok,,3.6,2026-05-23T18:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779544800000,ok,,11.8,2026-05-23T18:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779548400000,ok,,19.2,2026-05-23T18:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779552000000,ok,,29.2,2026-05-23T18:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779555600000,ok,,33.8,2026-05-23T18:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779559200000,ok,,6.3,2026-05-23T23:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779562800000,ok,,10.6,2026-05-23T23:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779566400000,ok,,20.3,2026-05-23T23:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779570000000,ok,,25.8,2026-05-23T23:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779573600000,ok,,33.8,2026-05-23T23:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779577200000,ok,,12.5,2026-05-24T04:00:00Z,100.0,2026-05-24T00:00:00Z
tok-00000000,prod-token-1,1779580800000,ok,,18.8,2026-05-24T04:00:00Z,1.2,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779584400000,ok,,28.5,2026-05-24T04:00:00Z,2.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779588000000,ok,,42.0,2026-05-24T04:00:00Z,3.3,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779591600000,ok,,47.3,2026-05-24T04:00:00Z,4.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779595200000,ok,,4.7,2026-05-24T09:00:00Z,5.1,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779598800000,ok,,8.6,2026-05-24T09:00:00Z,5.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779602400000,ok,,16.5,2026-05-24T09:00:00Z,6.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779606000000,ok,,22.7,2026-05-24T09:00:00Z,7.2,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779609600000,ok,,33.5,2026-05-24T09:00:00Z,8.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779613200000,ok,,8.0,2026-05-24T14:00:00Z,9.9,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779616800000,ok,,21.2,2026-05-24T14:00:00Z,11.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779620400000,ok,,31.0,2026-05-24T14:00:00Z,12.7,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779624000000,ok,,44.3,2026-05-24T14:00:00Z,13.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779627600000,ok,,53.3,2026-05-24T14:00:00Z,14.9,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779631200000,ok,,13.0,2026-05-24T19:00:00Z,16.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779634800000,ok,,16.8,2026-05-24T19:00:00Z,17.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779638400000,ok,,23.2,2026-05-24T19:00:00Z,18.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779642000000,ok,,32.4,2026-05-24T19:00:00Z,19.2,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779645600000,ok,,36.8,2026-05-24T19:00:00Z,20.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779649200000,ok,,10.7,2026-05-25T00:00:00Z,22.2,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779652800000,ok,,19.2,2026-05-25T00:00:00Z,23.2,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779656400000,ok,,23.1,2026-05-25T00:00:00Z,23.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779660000000,ok,,30.8,2026-05-25T00:00:00Z,24.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779663600000,ok,,36.6,2026-05-25T00:00:00Z,24.8,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779667200000,ok,,13.6,2026-05-25T05:00:00Z,26.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779670800000,ok,,22.9,2026-05-25T05:00:00Z,28.1,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779674400000,ok,,36.9,2026-05-25T05:00:00Z,29.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779678000000,ok,,42.9,2026-05-25T05:00:00Z,29.8,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779681600000,ok,,54.2,2026-05-25T05:00:00Z,30.8,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779685200000,ok,,10.2,2026-05-25T10:00:00Z,32.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779688800000,ok,,15.2,2026-05-25T10:00:00Z,33.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779692400000,ok,,25.1,2026-05-25T10:00:00Z,34.7,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779696000000,ok,,29.1,2026-05-25T10:00:00Z,35.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779699600000,ok,,35.8,2026-05-25T10:00:00Z,36.8,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779703200000,ok,,12.4,2026-05-25T15:00:00Z,37.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779706800000,ok,,23.1,2026-05-25T15:00:00Z,38.3,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779710400000,ok,,36.5,2026-05-25T15:00:00Z,39.8,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779714000000,ok,,45.5,2026-05-25T15:00:00Z,40.8,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779717600000,ok,,52.0,2026-05-25T15:00:00Z,41.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779721200000,ok,,13.7,2026-05-25T20:00:00Z,42.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779724800000,ok,,22.3,2026-05-25T20:00:00Z,44.3,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779728400000,ok,,32.6,2026-05-25T20:00:00Z,45.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779732000000,ok,,40.1,2026-05-25T20:00:00Z,46.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779735600000,ok,,47.1,2026-05-25T20:00:00Z,47.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779739200000,ok,,9.9,2026-05-26T01:00:00Z,48.9,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779742800000,ok,,15.1,2026-05-26T01:00:00Z,50.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779746400000,ok,,28.3,2026-05-26T01:00:00Z,51.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779750000000,ok,,39.0,2026-05-26T01:00:00Z,51.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779753600000,ok,,52.7,2026-05-26T01:00:00Z,52.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779757200000,ok,,5.6,2026-05-26T06:00:00Z,53.2,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779760800000,ok,,14.7,2026-05-26T06:00:00Z,54.3,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779764400000,ok,,18.7,2026-05-26T06:00:00Z,56.1,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779768000000,ok,,31.8,2026-05-26T06:00:00Z,57.1,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779771600000,ok,,36.1,2026-05-26T06:00:00Z,58.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779775200000,ok,,8.5,2026-05-26T11:00:00Z,60.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779778800000,ok,,17.1,2026-05-26T11:00:00Z,60.7,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779782400000,ok,,29.3,2026-05-26T11:00:00Z,62.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779786000000,ok,,34.9,2026-05-26T11:00:00Z,63.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779789600000,ok,,42.2,2026-05-26T11:00:00Z,65.3,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779793200000,ok,,8.6,2026-05-26T16:00:00Z,66.9,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779796800000,ok,,21.1,2026-05-26T16:00:00Z,67.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779800400000,ok,,32.8,2026-05-26T16:00:00Z,68.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779804000000,ok,,46.1,2026-05-26T16:00:00Z,69.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779807600000,ok,,58.1,2026-05-26T16:00:00Z,70.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779811200000,ok,,6.3,2026-05-26T21:00:00Z,71.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779814800000,ok,,20.3,2026-05-26T21:00:00Z,72.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779818400000,ok,,24.9,2026-05-26T21:00:00Z,73.7,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779822000000,ok,,31.7,2026-05-26T21:00:00Z,74.8,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779825600000,ok,,40.7,2026-05-26T21:00:00Z,75.8,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779829200000,ok,,6.5,2026-05-27T02:00:00Z,76.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779832800000,ok,,17.2,2026-05-27T02:00:00Z,77.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779836400000,ok,,22.8,2026-05-27T02:00:00Z,79.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779840000000,ok,,26.3,2026-05-27T02:00:00Z,80.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779843600000,ok,,37.0,2026-05-27T02:00:00Z,81.9,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779847200000,ok,,7.2,2026-05-27T07:00:00Z,83.2,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779850800000,ok,,19.3,2026-05-27T07:00:00Z,85.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779854400000,ok,,27.7,2026-05-27T07:00:00Z,85.3,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779858000000,ok,,36.2,2026-05-27T07:00:00Z,86.5,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779861600000,ok,,48.8,2026-05-27T07:00:00Z,88.1,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779865200000,ok,,7.8,2026-05-27T12:00:00Z,89.2,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779868800000,ok,,15.9,2026-05-27T12:00:00Z,90.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779872400000,ok,,23.4,2026-05-27T12:00:00Z,91.9,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779876000000,ok,,28.1,2026-05-27T12:00:00Z,92.9,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779879600000,ok,,41.7,2026-05-27T12:00:00Z,93.7,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779883200000,ok,,10.6,2026-05-27T17:00:00Z,95.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779886800000,ok,,23.0,2026-05-27T17:00:00Z,96.6,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779890400000,ok,,35.4,2026-05-27T17:00:00Z,97.4,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779894000000,ok,,41.9,2026-05-27T17:00:00Z,98.8,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779897600000,ok,,53.3,2026-05-27T17:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779901200000,ok,,3.4,2026-05-27T22:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779904800000,ok,,13.3,2026-05-27T22:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779908400000,ok,,27.3,2026-05-27T22:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779912000000,ok,,35.1,2026-05-27T22:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779915600000,ok,,45.1,2026-05-27T22:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779919200000,ok,,7.9,2026-05-28T03:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779922800000,ok,,20.8,2026-05-28T03:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779926400000,ok,,32.6,2026-05-28T03:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779930000000,ok,,39.7,2026-05-28T03:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779933600000,ok,,48.5,2026-05-28T03:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779937200000,ok,,11.7,2026-05-28T08:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779940800000,ok,,15.6,2026-05-28T08:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779944400000,ok,,25.4,2026-05-28T08:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779948000000,ok,,38.4,2026-05-28T08:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779951600000,ok,,46.5,2026-05-28T08:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779955200000,ok,,5.8,2026-05-28T13:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779958800000,ok,,17.7,2026-05-28T13:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779962400000,ok,,28.1,2026-05-28T13:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779966000000,ok,,36.0,2026-05-28T13:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779969600000,ok,,45.4,2026-05-28T13:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779973200000,ok,,7.7,2026-05-28T18:00:00Z,100.0,2026-05-31T00:00:00Z
tok-00000000,prod-token-1,1779976800000,ok,,20.0,2026-05-28T18:00:00Z,100.0,2026-05-31T00:00:00Z
